Event 2,,,,,,,,,,,,,,,Length Strata,,,Calculated or from Event 1 ,,,,,Length Strata,,
Event,Unique,Crew,Data Page,Date,Time,Tag Number,Fork Length (mm),Recap,Weight (lbs),Area,Area Description,Lat (WGS84),Long (WGS84),Comments,All,Small,Big,Fork Length Corrected (mm),E1 Tag Area,E1 Lat (WGS84),E1 Long (WGS84),Growth (mm),All,Small,Big
2,2309,Roti Groot,2,11/24/2023,,,371,0,,D,,62.855493,-145.60599,N,yes,yes,,366,,,,,yes,yes,
2,2310,Roti Groot,2,11/24/2023,,,430,0,,D,,62.855493,-145.60599,N,yes,,yes,424,,,,,yes,,yes
2,2311,Roti Groot,2,11/24/2023,,,396,0,,D,,62.855493,-145.60599,N,yes,yes,,391,,,,,yes,yes,
2,2312,Roti Groot,2,11/25/2023,,,399,0,,D,,62.855493,-145.60599,N,yes,yes,,394,,,,,yes,yes,
2,2313,Roti Groot,2,11/25/2023,,,457,0,,D,,62.855493,-145.60599,N,yes,,yes,451,,,,,yes,,yes
2,2314,Roti Groot,2,11/25/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,2315,Roti Groot,2,11/25/2023,,,341,0,,D,,62.855493,-145.60599,N,,,,336,,,,,,,
2,2316,Roti Groot,2,11/25/2023,,,373,0,,D,,62.855493,-145.60599,N,yes,yes,,368,,,,,yes,yes,
2,2317,Roti Groot,2,11/25/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,2318,Roti Groot,2,11/25/2023,,,374,0,,D,,62.855493,-145.60599,N,yes,yes,,369,,,,,yes,yes,
2,2319,Roti Groot,2,11/25/2023,,,378,0,,D,,62.855493,-145.60599,N,yes,yes,,373,,,,,yes,yes,
2,2320,Roti Groot,2,11/25/2023,,,376,0,,D,,62.855493,-145.60599,N,yes,yes,,371,,,,,yes,yes,
2,2321,Roti Groot,2,11/25/2023,,,410,0,,D,,62.855493,-145.60599,N,yes,,yes,405,,,,,yes,,yes
2,2322,Roti Groot,2,11/25/2023,,,403,0,,D,,62.855493,-145.60599,N,yes,,yes,398,,,,,yes,yes,
2,2323,Roti Groot,2,11/25/2023,,,344,0,,D,,62.855493,-145.60599,N,,,,339,,,,,,,
2,2324,Roti Groot,2,11/25/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,2325,Roti Groot,2,11/25/2023,,,341,0,,D,,62.855493,-145.60599,N,,,,336,,,,,,,
2,2326,Roti Groot,2,11/25/2023,,,339,0,,D,,62.855493,-145.60599,N,,,,334,,,,,,,
2,2327,Roti Groot,2,11/25/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,2328,Roti Groot,2,11/25/2023,,,359,0,,D,,62.855493,-145.60599,N,yes,yes,,354,,,,,yes,yes,
2,2329,Roti Groot,2,11/25/2023,,,333,0,,D,,62.855493,-145.60599,N,,,,328,,,,,,,
2,2330,Roti Groot,2,11/25/2023,,,418,0,,D,,62.855493,-145.60599,N,yes,,yes,413,,,,,yes,,yes
2,2331,Roti Groot,2,11/25/2023,,,375,0,,D,,62.855493,-145.60599,N,yes,yes,,370,,,,,yes,yes,
2,2332,Roti Groot,2,11/25/2023,,,343,0,,D,,62.855493,-145.60599,N,,,,338,,,,,,,
2,2333,Roti Groot,2,11/25/2023,,,364,0,,D,,62.855493,-145.60599,N,yes,yes,,359,,,,,yes,yes,
2,2334,Roti Groot,2,11/25/2023,,,363,0,,D,,62.855493,-145.60599,N,yes,yes,,358,,,,,yes,yes,
2,2335,Roti Groot,2,11/25/2023,,,335,0,,D,,62.855493,-145.60599,N,,,,330,,,,,,,
2,2336,Roti Groot,2,11/25/2023,,,333,0,,D,,62.855493,-145.60599,N,,,,328,,,,,,,
2,2337,Roti Groot,2,11/25/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,2338,Roti Groot,2,11/25/2023,,,421,0,,D,,62.855493,-145.60599,N,yes,,yes,416,,,,,yes,,yes
2,2339,Roti Groot,2,11/25/2023,,,414,0,,D,,62.855493,-145.60599,N,yes,,yes,409,,,,,yes,,yes
2,2340,Roti Groot,2,11/25/2023,,,355,0,,D,,62.855493,-145.60599,N,yes,yes,,350,,,,,yes,yes,
2,2341,Roti Groot,2,11/25/2023,,,370,0,,D,,62.855493,-145.60599,N,yes,yes,,365,,,,,yes,yes,
2,2342,Roti Groot,2,11/25/2023,,,377,0,,D,,62.855493,-145.60599,N,yes,yes,,372,,,,,yes,yes,
2,2343,Roti Groot,2,11/25/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,2344,Roti Groot,2,11/25/2023,,,366,0,,D,,62.855493,-145.60599,N,yes,yes,,361,,,,,yes,yes,
2,2345,Roti Groot,2,11/25/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,2346,Roti Groot,2,11/25/2023,,,363,0,,D,,62.855493,-145.60599,N,yes,yes,,358,,,,,yes,yes,
2,2347,Roti Groot,2,11/25/2023,,,344,0,,D,,62.855493,-145.60599,N,,,,339,,,,,,,
2,2348,Roti Groot,2,11/25/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,2349,Roti Groot,2,11/25/2023,,,344,0,,D,,62.855493,-145.60599,N,,,,339,,,,,,,
2,2350,Roti Groot,2,11/25/2023,,,340,0,,D,,62.855493,-145.60599,N,,,,335,,,,,,,
2,2351,Roti Groot,2,11/25/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,2352,Roti Groot,2,11/25/2023,,,373,0,,D,,62.855493,-145.60599,N,yes,yes,,368,,,,,yes,yes,
2,2353,Roti Groot,2,11/25/2023,,,369,0,,D,,62.855493,-145.60599,N,yes,yes,,364,,,,,yes,yes,
2,2354,Roti Groot,2,11/25/2023,,,363,0,,D,,62.855493,-145.60599,N,yes,yes,,358,,,,,yes,yes,
2,2355,Roti Groot,2,11/25/2023,,,371,0,,D,,62.855493,-145.60599,N,yes,yes,,366,,,,,yes,yes,
2,2356,Roti Groot,2,11/25/2023,,,356,0,,D,,62.855493,-145.60599,N,yes,yes,,351,,,,,yes,yes,
2,2357,Roti Groot,2,11/25/2023,,,386,0,,D,,62.855493,-145.60599,N,yes,yes,,381,,,,,yes,yes,
2,2358,Roti Groot,2,11/25/2023,,,368,0,,D,,62.855493,-145.60599,N,yes,yes,,363,,,,,yes,yes,
2,2359,Roti Groot,2,11/25/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,2360,Roti Groot,2,11/25/2023,,,356,0,,D,,62.855493,-145.60599,N,yes,yes,,351,,,,,yes,yes,
2,2361,Roti Groot,2,11/25/2023,,,371,0,,D,,62.855493,-145.60599,N,yes,yes,,366,,,,,yes,yes,
2,2362,Roti Groot,2,11/25/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,2363,Roti Groot,2,11/25/2023,,,365,0,,D,,62.855493,-145.60599,N,yes,yes,,360,,,,,yes,yes,
2,2364,Roti Groot,2,11/25/2023,,,391,0,,D,,62.855493,-145.60599,N,yes,yes,,386,,,,,yes,yes,
2,2365,Roti Groot,2,11/25/2023,,,390,0,,D,,62.855493,-145.60599,N,yes,yes,,385,,,,,yes,yes,
2,2366,Roti Groot,2,11/25/2023,,,371,0,,D,,62.855493,-145.60599,N,yes,yes,,366,,,,,yes,yes,
2,2367,Roti Groot,2,11/25/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,2368,Roti Groot,2,11/25/2023,,,342,0,,D,,62.855493,-145.60599,N,,,,337,,,,,,,
2,2369,Roti Groot,2,11/25/2023,,,344,0,,D,,62.855493,-145.60599,N,,,,339,,,,,,,
2,2370,Roti Groot,2,11/25/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,2371,Roti Groot,2,11/25/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,2372,Roti Groot,2,11/25/2023,,,357,0,,D,,62.855493,-145.60599,N,yes,yes,,352,,,,,yes,yes,
2,2373,Roti Groot,2,11/25/2023,,,363,0,,D,,62.855493,-145.60599,N,yes,yes,,358,,,,,yes,yes,
2,2374,Roti Groot,2,11/25/2023,,,362,0,,D,,62.855493,-145.60599,N,yes,yes,,357,,,,,yes,yes,
2,2375,Roti Groot,2,11/25/2023,,,395,0,,D,,62.855493,-145.60599,N,yes,yes,,390,,,,,yes,yes,
2,2376,Roti Groot,3,11/25/2023,,,378,0,,D,,62.855493,-145.60599,N,yes,yes,,373,,,,,yes,yes,
2,2377,Roti Groot,3,11/25/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,2378,Roti Groot,3,11/25/2023,,,395,0,,D,,62.855493,-145.60599,N,yes,yes,,390,,,,,yes,yes,
2,2379,Roti Groot,3,11/25/2023,,,428,0,,D,,62.855493,-145.60599,N,yes,,yes,422,,,,,yes,,yes
2,2380,Roti Groot,3,11/25/2023,,,378,0,,D,,62.855493,-145.60599,N,yes,yes,,373,,,,,yes,yes,
2,2381,Roti Groot,3,11/25/2023,,,394,0,,D,,62.855493,-145.60599,N,yes,yes,,389,,,,,yes,yes,
2,2382,Roti Groot,3,11/25/2023,,,390,0,,D,,62.855493,-145.60599,N,yes,yes,,385,,,,,yes,yes,
2,2383,Roti Groot,3,11/25/2023,,,366,0,,D,,62.855493,-145.60599,N,yes,yes,,361,,,,,yes,yes,
2,2384,Roti Groot,3,11/25/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,2385,Roti Groot,3,11/25/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,2386,Roti Groot,3,11/25/2023,,,373,0,,D,,62.855493,-145.60599,N,yes,yes,,368,,,,,yes,yes,
2,2387,Roti Groot,3,11/25/2023,,,366,0,,D,,62.855493,-145.60599,N,yes,yes,,361,,,,,yes,yes,
2,2388,Roti Groot,3,11/25/2023,,,364,0,,D,,62.855493,-145.60599,N,yes,yes,,359,,,,,yes,yes,
2,2389,Roti Groot,3,11/25/2023,,,380,0,,D,,62.855493,-145.60599,N,yes,yes,,375,,,,,yes,yes,
2,2390,Roti Groot,3,11/25/2023,,,359,0,,D,,62.855493,-145.60599,N,yes,yes,,354,,,,,yes,yes,
2,2391,Roti Groot,3,11/25/2023,,,357,0,,D,,62.855493,-145.60599,N,yes,yes,,352,,,,,yes,yes,
2,2392,Roti Groot,3,11/25/2023,,,421,0,,D,,62.855493,-145.60599,N,yes,,yes,416,,,,,yes,,yes
2,2393,Roti Groot,3,11/25/2023,,,264,0,,D,,62.855493,-145.60599,N,,,,260,,,,,,,
2,2394,Roti Groot,3,11/25/2023,,,368,0,,D,,62.855493,-145.60599,N,yes,yes,,363,,,,,yes,yes,
2,2395,Roti Groot,3,11/25/2023,,,376,0,,D,,62.855493,-145.60599,N,yes,yes,,371,,,,,yes,yes,
2,2396,Roti Groot,3,11/25/2023,,,363,0,,D,,62.855493,-145.60599,N,yes,yes,,358,,,,,yes,yes,
2,2397,Roti Groot,3,11/25/2023,,,345,0,,D,,62.855493,-145.60599,N,yes,yes,,340,,,,,,,
2,2398,Roti Groot,3,11/25/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,2399,Roti Groot,3,11/25/2023,,,357,0,,D,,62.855493,-145.60599,N,yes,yes,,352,,,,,yes,yes,
2,2400,Roti Groot,3,11/25/2023,,,408,0,,D,,62.855493,-145.60599,N,yes,,yes,403,,,,,yes,,yes
2,2401,Roti Groot,3,11/25/2023,,,343,0,,D,,62.855493,-145.60599,N,,,,338,,,,,,,
2,2402,Roti Groot,3,11/25/2023,,,394,0,,D,,62.855493,-145.60599,N,yes,yes,,389,,,,,yes,yes,
2,2403,Roti Groot,3,11/25/2023,,,363,0,,D,,62.855493,-145.60599,N,yes,yes,,358,,,,,yes,yes,
2,2404,Roti Groot,3,11/25/2023,,,345,0,,D,,62.855493,-145.60599,N,yes,yes,,340,,,,,,,
2,2405,Roti Groot,3,11/25/2023,,,344,0,,D,,62.855493,-145.60599,N,,,,339,,,,,,,
2,2406,Roti Groot,4,11/30/2023,,,393,0,,D,,62.855493,-145.60599,N,yes,yes,,388,,,,,yes,yes,
2,2407,Roti Groot,4,11/30/2023,,,373,0,,D,,62.855493,-145.60599,N,yes,yes,,368,,,,,yes,yes,
2,2408,Roti Groot,4,11/30/2023,,,396,0,,D,,62.855493,-145.60599,N,yes,yes,,391,,,,,yes,yes,
2,2409,Roti Groot,4,11/30/2023,,,400,0,,D,,62.855493,-145.60599,N,yes,,yes,395,,,,,yes,yes,
2,2410,Roti Groot,4,11/30/2023,,,403,0,,D,,62.855493,-145.60599,N,yes,,yes,398,,,,,yes,yes,
2,2411,Roti Groot,4,11/30/2023,,,379,0,,D,,62.855493,-145.60599,N,yes,yes,,374,,,,,yes,yes,
2,2412,Roti Groot,4,11/30/2023,,,390,0,,D,,62.855493,-145.60599,N,yes,yes,,385,,,,,yes,yes,
2,2413,Roti Groot,4,11/30/2023,,,382,0,,D,,62.855493,-145.60599,N,yes,yes,,377,,,,,yes,yes,
2,2414,Roti Groot,4,11/30/2023,,,369,0,,D,,62.855493,-145.60599,N,yes,yes,,364,,,,,yes,yes,
2,2415,Roti Groot,4,11/30/2023,,,381,0,,D,,62.855493,-145.60599,N,yes,yes,,376,,,,,yes,yes,
2,2416,Roti Groot,4,11/30/2023,,,381,0,,D,,62.855493,-145.60599,N,yes,yes,,376,,,,,yes,yes,
2,2417,Roti Groot,4,12/5/2023,,,320,0,,D,,62.855493,-145.60599,N,,,,315,,,,,,,
2,2418,Roti Groot,4,12/5/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,2419,Roti Groot,4,12/5/2023,,,414,0,,D,,62.855493,-145.60599,N,yes,,yes,409,,,,,yes,,yes
2,2420,Roti Groot,4,12/5/2023,,,356,0,,D,,62.855493,-145.60599,N,yes,yes,,351,,,,,yes,yes,
2,2421,Roti Groot,4,12/5/2023,,,359,0,,D,,62.855493,-145.60599,N,yes,yes,,354,,,,,yes,yes,
2,2422,Roti Groot,4,12/5/2023,,,357,0,,D,,62.855493,-145.60599,N,yes,yes,,352,,,,,yes,yes,
2,2423,Roti Groot,4,12/5/2023,,,359,0,,D,,62.855493,-145.60599,N,yes,yes,,354,,,,,yes,yes,
2,2424,Roti Groot,4,12/5/2023,,,347,0,,D,,62.855493,-145.60599,N,yes,yes,,342,,,,,,,
2,2425,Roti Groot,4,12/5/2023,,,332,0,,D,,62.855493,-145.60599,N,,,,327,,,,,,,
2,2426,Roti Groot,4,12/5/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,2427,Roti Groot,4,12/5/2023,,,352,0,,D,,62.855493,-145.60599,N,yes,yes,,347,,,,,yes,yes,
2,2428,Roti Groot,4,12/5/2023,,,416,0,,D,,62.855493,-145.60599,N,yes,,yes,411,,,,,yes,,yes
2,2429,Roti Groot,4,12/5/2023,,,358,0,,D,,62.855493,-145.60599,N,yes,yes,,353,,,,,yes,yes,
2,2430,Roti Groot,4,12/5/2023,,,343,0,,D,,62.855493,-145.60599,N,,,,338,,,,,,,
2,2431,Roti Groot,4,12/5/2023,,,392,0,,D,,62.855493,-145.60599,N,yes,yes,,387,,,,,yes,yes,
2,2432,Roti Groot,4,12/5/2023,,,364,0,,D,,62.855493,-145.60599,N,yes,yes,,359,,,,,yes,yes,
2,2433,Roti Groot,4,12/5/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,2434,Roti Groot,4,12/5/2023,,,331,0,,D,,62.855493,-145.60599,N,,,,326,,,,,,,
2,2435,Roti Groot,4,12/5/2023,,,328,0,,D,,62.855493,-145.60599,N,,,,323,,,,,,,
2,2436,Roti Groot,4,12/5/2023,,,337,0,,D,,62.855493,-145.60599,N,,,,332,,,,,,,
2,2437,Roti Groot,4,12/5/2023,,,355,0,,D,,62.855493,-145.60599,N,yes,yes,,350,,,,,yes,yes,
2,2438,Roti Groot,4,12/5/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,2439,Roti Groot,4,12/5/2023,,,386,0,,D,,62.855493,-145.60599,N,yes,yes,,381,,,,,yes,yes,
2,2440,Roti Groot,4,12/5/2023,,,370,0,,D,,62.855493,-145.60599,N,yes,yes,,365,,,,,yes,yes,
2,2441,Roti Groot,4,12/5/2023,,,328,0,,D,,62.855493,-145.60599,N,,,,323,,,,,,,
2,2442,Roti Groot,4,12/5/2023,,,347,0,,D,,62.855493,-145.60599,N,yes,yes,,342,,,,,,,
2,2443,Roti Groot,4,12/5/2023,,,376,0,,D,,62.855493,-145.60599,N,yes,yes,,371,,,,,yes,yes,
2,2444,Roti Groot,4,12/5/2023,,,354,0,,D,,62.855493,-145.60599,N,yes,yes,,349,,,,,yes,yes,
2,2445,Roti Groot,4,12/5/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,2446,Roti Groot,4,12/5/2023,,,345,0,,D,,62.855493,-145.60599,N,yes,yes,,340,,,,,,,
2,2447,Roti Groot,4,12/5/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,2448,Roti Groot,4,12/5/2023,,,400,0,,D,,62.855493,-145.60599,N,yes,,yes,395,,,,,yes,yes,
2,2449,Roti Groot,4,12/5/2023,,,368,0,,D,,62.855493,-145.60599,N,yes,yes,,363,,,,,yes,yes,
2,2450,Roti Groot,4,12/5/2023,,,355,0,,D,,62.855493,-145.60599,N,yes,yes,,350,,,,,yes,yes,
2,2451,Roti Groot,4,12/5/2023,,,352,0,,D,,62.855493,-145.60599,N,yes,yes,,347,,,,,yes,yes,
2,2452,Roti Groot,4,12/5/2023,,,404,0,,D,,62.855493,-145.60599,N,yes,,yes,399,,,,,yes,yes,
2,2453,Roti Groot,4,12/5/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,2454,Roti Groot,4,12/5/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,2455,Roti Groot,4,12/5/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,2456,Roti Groot,4,12/5/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,2457,Roti Groot,4,12/5/2023,,,354,0,,D,,62.855493,-145.60599,N,yes,yes,,349,,,,,yes,yes,
2,2458,Roti Groot,4,12/5/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,2459,Roti Groot,4,12/5/2023,,,345,0,,D,,62.855493,-145.60599,N,yes,yes,,340,,,,,,,
2,2460,Roti Groot,4,12/5/2023,,,355,0,,D,,62.855493,-145.60599,N,yes,yes,,350,,,,,yes,yes,
2,2461,Roti Groot,4,12/5/2023,,,370,0,,D,,62.855493,-145.60599,N,yes,yes,,365,,,,,yes,yes,
2,2462,Roti Groot,4,12/5/2023,,,352,0,,D,,62.855493,-145.60599,N,yes,yes,,347,,,,,yes,yes,
2,2463,Roti Groot,4,12/5/2023,,,325,0,,D,,62.855493,-145.60599,N,,,,320,,,,,,,
2,2464,Roti Groot,4,12/5/2023,,,363,0,,D,,62.855493,-145.60599,N,yes,yes,,358,,,,,yes,yes,
2,2465,Roti Groot,4,12/5/2023,,,345,0,,D,,62.855493,-145.60599,N,yes,yes,,340,,,,,,,
2,2466,Roti Groot,4,12/5/2023,,,344,0,,D,,62.855493,-145.60599,N,,,,339,,,,,,,
2,2467,Roti Groot,4,12/5/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,2468,Roti Groot,4,12/5/2023,,,357,0,,D,,62.855493,-145.60599,N,yes,yes,,352,,,,,yes,yes,
2,2469,Roti Groot,4,12/5/2023,,,370,0,,D,,62.855493,-145.60599,N,yes,yes,,365,,,,,yes,yes,
2,2470,Roti Groot,4,12/5/2023,,,376,0,,D,,62.855493,-145.60599,N,yes,yes,,371,,,,,yes,yes,
2,2471,Roti Groot,4,12/5/2023,,,361,0,,D,,62.855493,-145.60599,N,yes,yes,,356,,,,,yes,yes,
2,2472,Roti Groot,4,12/5/2023,,,345,0,,D,,62.855493,-145.60599,N,yes,yes,,340,,,,,,,
2,2473,Roti Groot,4,12/5/2023,,,330,0,,D,,62.855493,-145.60599,N,,,,325,,,,,,,
2,2474,Roti Groot,4,12/5/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,2475,Roti Groot,4,12/5/2023,,,352,0,,D,,62.855493,-145.60599,N,yes,yes,,347,,,,,yes,yes,
2,2476,Roti Groot,4,12/5/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,2477,Roti Groot,4,12/5/2023,,,380,0,,D,,62.855493,-145.60599,N,yes,yes,,375,,,,,yes,yes,
2,2478,Roti Groot,4,12/5/2023,,,375,0,,D,,62.855493,-145.60599,N,yes,yes,,370,,,,,yes,yes,
2,2479,Roti Groot,4,12/5/2023,,,362,0,,D,,62.855493,-145.60599,N,yes,yes,,357,,,,,yes,yes,
2,2480,Roti Groot,4,12/5/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,2481,Roti Groot,4,12/5/2023,,,367,0,,D,,62.855493,-145.60599,N,yes,yes,,362,,,,,yes,yes,
2,2482,Roti Groot,4,12/5/2023,,,376,0,,D,,62.855493,-145.60599,N,yes,yes,,371,,,,,yes,yes,
2,2483,Roti Groot,4,12/5/2023,,,380,0,,D,,62.855493,-145.60599,N,yes,yes,,375,,,,,yes,yes,
2,2484,Roti Groot,4,12/5/2023,,,431,0,,D,,62.855493,-145.60599,N,yes,,yes,425,,,,,yes,,yes
2,2485,Roti Groot,4,12/5/2023,,,411,0,,D,,62.855493,-145.60599,N,yes,,yes,406,,,,,yes,,yes
2,2486,Roti Groot,4,12/5/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,2487,Roti Groot,4,12/5/2023,,,380,0,,D,,62.855493,-145.60599,N,yes,yes,,375,,,,,yes,yes,
2,2488,Roti Groot,4,12/5/2023,,,353,0,,D,,62.855493,-145.60599,N,yes,yes,,348,,,,,yes,yes,
2,2489,Roti Groot,4,12/5/2023,,,354,0,,D,,62.855493,-145.60599,N,yes,yes,,349,,,,,yes,yes,
2,2490,Roti Groot,4,12/5/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,2491,Roti Groot,4,12/5/2023,,,374,0,,D,,62.855493,-145.60599,N,yes,yes,,369,,,,,yes,yes,
2,2492,Roti Groot,4,12/5/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,2493,Roti Groot,4,12/5/2023,,,355,0,,D,,62.855493,-145.60599,N,yes,yes,,350,,,,,yes,yes,
2,2494,Roti Groot,4,12/5/2023,,,414,0,,D,,62.855493,-145.60599,N,yes,,yes,409,,,,,yes,,yes
2,2495,Roti Groot,4,12/5/2023,,,375,0,,D,,62.855493,-145.60599,N,yes,yes,,370,,,,,yes,yes,
2,2496,Roti Groot,4,12/5/2023,,,379,0,,D,,62.855493,-145.60599,N,yes,yes,,374,,,,,yes,yes,
2,2497,Roti Groot,4,12/5/2023,,,372,0,,D,,62.855493,-145.60599,N,yes,yes,,367,,,,,yes,yes,
2,2498,Roti Groot,4,12/5/2023,,,365,0,,D,,62.855493,-145.60599,N,yes,yes,,360,,,,,yes,yes,
2,2499,Roti Groot,4,12/5/2023,,,381,0,,D,,62.855493,-145.60599,N,yes,yes,,376,,,,,yes,yes,
2,2500,Roti Groot,4,12/5/2023,,,378,0,,D,,62.855493,-145.60599,N,yes,yes,,373,,,,,yes,yes,
2,2501,Roti Groot,4,12/5/2023,,,413,0,,D,,62.855493,-145.60599,N,yes,,yes,408,,,,,yes,,yes
2,2502,Roti Groot,4,12/5/2023,,,399,0,,D,,62.855493,-145.60599,N,yes,yes,,394,,,,,yes,yes,
2,2503,Roti Groot,4,12/5/2023,,,452,0,,D,,62.855493,-145.60599,N,yes,,yes,446,,,,,yes,,yes
2,2504,Roti Groot,4,12/5/2023,,,374,0,,D,,62.855493,-145.60599,N,yes,yes,,369,,,,,yes,yes,
2,2505,Roti Groot,4,12/5/2023,,,397,0,,D,,62.855493,-145.60599,N,yes,yes,,392,,,,,yes,yes,
2,2506,Roti Groot,4,12/5/2023,,,410,0,,D,,62.855493,-145.60599,N,yes,,yes,405,,,,,yes,,yes
2,2507,Roti Groot,4,12/5/2023,,,420,0,,D,,62.855493,-145.60599,N,yes,,yes,415,,,,,yes,,yes
2,2508,Roti Groot,4,12/5/2023,,,362,0,,D,,62.855493,-145.60599,N,yes,yes,,357,,,,,yes,yes,
2,2509,Roti Groot,4,12/5/2023,,,395,0,,D,,62.855493,-145.60599,N,yes,yes,,390,,,,,yes,yes,
2,2510,Roti Groot,4,12/5/2023,,,410,0,,D,,62.855493,-145.60599,N,yes,,yes,405,,,,,yes,,yes
2,2511,Roti Groot,4,12/5/2023,,,379,0,,D,,62.855493,-145.60599,N,yes,yes,,374,,,,,yes,yes,
2,2512,Roti Groot,4,12/5/2023,,,383,0,,D,,62.855493,-145.60599,N,yes,yes,,378,,,,,yes,yes,
2,2513,Roti Groot,4,12/5/2023,,,419,0,,D,,62.855493,-145.60599,N,yes,,yes,414,,,,,yes,,yes
2,2514,Roti Groot,4,12/5/2023,,,370,0,,D,,62.855493,-145.60599,N,yes,yes,,365,,,,,yes,yes,
2,2515,Roti Groot,4,12/5/2023,,,391,0,,D,,62.855493,-145.60599,N,yes,yes,,386,,,,,yes,yes,
2,2516,Roti Groot,4,12/5/2023,,,408,0,,D,,62.855493,-145.60599,N,yes,,yes,403,,,,,yes,,yes
2,2517,Roti Groot,4,12/5/2023,,,397,0,,D,,62.855493,-145.60599,N,yes,yes,,392,,,,,yes,yes,
2,2518,Roti Groot,4,12/5/2023,,,371,0,,D,,62.855493,-145.60599,N,yes,yes,,366,,,,,yes,yes,
2,2519,Roti Groot,4,12/5/2023,,,373,0,,D,,62.855493,-145.60599,N,yes,yes,,368,,,,,yes,yes,
2,2520,Roti Groot,4,12/5/2023,,,419,0,,D,,62.855493,-145.60599,N,yes,,yes,414,,,,,yes,,yes
2,2521,Roti Groot,4,12/5/2023,,,376,0,,D,,62.855493,-145.60599,N,yes,yes,,371,,,,,yes,yes,
2,2522,Roti Groot,4,12/5/2023,,,400,0,,D,,62.855493,-145.60599,N,yes,,yes,395,,,,,yes,yes,
2,2523,Roti Groot,4,12/5/2023,,,363,0,,D,,62.855493,-145.60599,N,yes,yes,,358,,,,,yes,yes,
2,2524,Roti Groot,4,12/5/2023,,,371,0,,D,,62.855493,-145.60599,N,yes,yes,,366,,,,,yes,yes,
2,2525,Roti Groot,4,12/5/2023,,,387,0,,D,,62.855493,-145.60599,N,yes,yes,,382,,,,,yes,yes,
2,2526,Roti Groot,4,12/5/2023,,,378,0,,D,,62.855493,-145.60599,N,yes,yes,,373,,,,,yes,yes,
2,2527,Roti Groot,4,12/5/2023,,,379,0,,D,,62.855493,-145.60599,N,yes,yes,,374,,,,,yes,yes,
2,2528,Roti Groot,4,12/5/2023,,,354,0,,D,,62.855493,-145.60599,N,yes,yes,,349,,,,,yes,yes,
